participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCondition,PrimeDuration,OutputPosition,Block,StudyPosition,Studied,PrimeRecalledCondition,PrimeFor,IdentityPriming,Acc
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7996.955,ALIVE,Unrelated,48.36,35,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,149.935,THREAD,Unrelated,49.955,36,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.45,WILD,Unrelated,49.04,37,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7991.715,DILEMMA,Related,49.57,38,2,NA,NA,NA,PROBLEM,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,STORE,1199.82,STORE,Identical,49.715,39,2,6,Studied,Identical,NA,1,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,HUNGRY,5268.365,SING,Identical,49.57,40,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.44,CHURCH,Identical,50.375,41,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.4,BUCKET,Unrelated,49.17,42,2,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CHILD,2842.47,firstword,firstword,NA,1,3,1,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,DRUGS,2445.845,CLOCK,Unrelated,50.51,2,3,5,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,WRONG,1683.765,CARD,Identical,50.12,3,3,21,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,DISAGREE,2353.165,TOCK,Identical,50.51,4,3,29,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SHERIFF,2632.49,GENUINE,Related,49.94,5,3,9,Studied,NA,REAL,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CLOWN,2282.655,PURPOSE,Identical,50.095,6,3,10,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,TOOL,749.78,HORSE,Unrelated,49.07,7,3,14,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,RAIN,976.31,BEFORE,Unrelated,48.995,8,3,20,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,VOTE,2484.05,TEETH,Unrelated,49.935,9,3,36,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,BUSH,1634.81,SHALLOW,Identical,49.905,10,3,35,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,STAMP,1483.96,THROAT,Related,50.505,11,3,13,Studied,NA,NECK,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CARD,1849.93,HATE,Identical,50.335,12,3,18,Studied,Identical,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,EXCUSE,2235.8,SLIDE,Identical,50.14,13,3,19,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,THANKS,1785.28,YOUNG,Identical,50.09,14,3,17,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,KNIFE,1392.37,ZEBRA,Related,49.635,15,3,32,Studied,NA,STRIPE,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.55,PRECISE,Related,49.97,16,3,NA,NA,NA,EXACT,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,PACKAGE,6716.275,BOTHER,Related,47.435,17,3,11,Studied,NA,ANNOY,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,WEDDING,5951.665,GRAVY,Related,48.5,18,3,NA,NA,NA,POTATO,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CARRY,6566.815,SILENCE,Related,47.635,19,3,NA,NA,NA,QUIET,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SPIT,6410.135,PART,Related,49.655,20,3,39,Studied,NA,PIECE,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SHALLOW,2724.765,SCISSORS,Identical,49.14,21,3,8,Studied,Identical,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7995.785,THIN,Identical,49.985,22,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,HELLO,4416.135,DIFFER,Related,49.705,23,3,NA,NA,NA,SAME,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,WRONG,6470.175,SKETCH,Related,41.2,24,3,21,Studied,NA,DRAW,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,UPSET,2062.555,EARLY,Unrelated,50.68,25,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.6,PLANT,Unrelated,48.5,26,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.48,SEVERAL,Related,49.08,27,3,NA,NA,NA,MANY,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7988.29,RENT,Identical,49.13,28,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,COCMCOMPLEX,7994.765,PLANE,Identical,49.86,29,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8017.485,TRAILER,Identical,49.605,30,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,ER,665.985,SILVER,Identical,48.73,31,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SILVER,3123.92,ENGAGE,Related,55.285,32,3,28,Studied,Identical,MARRY,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,GRASS,2619.01,GRASS,Unrelated,49.13,33,3,NA,NA,Unrelated,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,BIRTH,2367.215,BIRTH,Related,50.32,34,3,NA,NA,Related,DEATH,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,WORST,2819.85,WORST,Unrelated,49.29,35,3,NA,NA,Unrelated,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,LEAVE,1566.955,LEAVES,Unrelated,49.01,36,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,ANIMAL,2034.33,ANIMAL,Unrelated,50.44,37,3,NA,NA,Unrelated,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,PEPPER,1196.04,PEPPER,Unrelated,49.795,38,3,NA,NA,Unrelated,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.475,LEMON,Unrelated,49.385,39,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.165,THERE,Unrelated,50.365,40,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MEAN,3818.525,MEAN,Unrelated,49.935,41,3,NA,NA,Unrelated,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.3,CORAL,Unrelated,50.235,42,3,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,TOOTH,3000.76,firstword,firstword,NA,1,4,1,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,TOUCH,3211.7,SHIFT,Related,49.815,2,4,2,Studied,NA,MOVE,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CLASS,2967.535,GUILT,Identical,49.99,3,4,19,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,STEAK,1236.08,TOPIC,Related,49.88,4,4,NA,NA,NA,SUBJECT,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,STEAL,1883.15,GLORY,Unrelated,50.465,5,4,20,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MATH,1152.12,GRAFT,Related,50.01,6,4,4,Studied,NA,SKIN,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SUBJECT,2419.885,MIND,Related,50.025,7,4,8,Studied,NA,BRAIN,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,WOOD,1084.965,LAMB,Related,49.96,8,4,3,Studied,NA,SHEEP,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,PRIDE,1442.675,STREAM,Unrelated,50.025,9,4,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,FUNERAL,1965.815,BIRD,Unrelated,49.455,10,4,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,WOOD,5292.485,SPOTS,Identical,49.39,11,4,3,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.015,FRIGHT,Unrelated,49.53,12,4,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.62,GALLON,Related,49.56,13,4,NA,NA,NA,MILK,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.535,ORANGE,Unrelated,49.94,14,4,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,PHONE,1245.425,PHONY,Related,49.465,15,4,NA,NA,NA,FAKE,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,SELF,1909.905,SELF,Identical,50.05,16,4,26,Studied,Identical,NA,1,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,STING,1404.42,KNIT,Identical,49.455,17,4,17,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,GULIT,7990.975,THORN,Related,49,18,4,NA,NA,NA,ROSE,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,GUILT,2258.55,LADDER,Related,38.655,19,4,10,Studied,Identical,CLIMB,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,STUPID,1585.255,LEGS,Related,51.29,20,4,11,Studied,NA,ARMS,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,MOVE,4808.78,TENSION,Related,50.19,21,4,21,Studied,NA,STRESS,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CHANGE,1210.02,CHANGE,Unrelated,48.32,22,4,NA,NA,Unrelated,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,DOCTOR,1568.09,DOCTOR,Identical,48.995,23,4,16,Studied,Identical,NA,1,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7988.21,BEAM,Related,43.495,24,4,NA,NA,NA,LIGHT,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,NIGHT,4132.375,NIGHTS,Identical,49.72,25,4,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,GRAVE,1554.655,NEPHEW,Unrelated,49.945,26,4,31,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,UNDER,3983.25,UNDER,Identical,49.24,27,4,33,Studied,Identical,NA,1,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.915,GUITAR,Unrelated,49.325,28,4,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,LOAF,1442.6,LOAF,Related,48.965,29,4,NA,NA,Related,BREAD,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,BREAD,1164.495,RULE,Identical,49.445,30,4,22,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.925,ESSAY,Related,50.33,31,4,NA,NA,NA,WRITE,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CHAIR,2015.3,CHAIR,Unrelated,40.955,32,4,NA,NA,Unrelated,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,STAMP,2151.575,SELLER,Unrelated,50.975,33,4,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CLIMB,2066.67,SHIRT,Identical,49.48,34,4,18,Studied,NA,NA,0,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.62,INFANT,Related,48.42,35,4,NA,NA,NA,BABY,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,CENT,952.27,CENT,Related,48.06,36,4,NA,NA,Related,NA,1,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7991.225,STOP,Unrelated,50.405,37,4,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7994.895,CANYON,Related,47.545,38,4,NA,NA,NA,GRAND,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,PICK,3731.96,PICKLE,Unrelated,49.27,39,4,NA,NA,NA,NA,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.76,PRIM,Related,36.485,40,4,NA,NA,NA,PROPER,0,0
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,EXPLODE,2969.235,EXPLODE,Identical,46.92,41,4,14,Studied,Identical,NA,1,1
NJ,1,2020-07-27_13h52.47.235,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7993.9,STORY,Unrelated,49.94,42,4,NA,NA,NA,NA,0,0
